,id_recorrido,duracion_recorrido,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,long_estacion_origen,lat_estacion_origen,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,long_estacion_destino,lat_estacion_destino,id_usuario,modelo_bicicleta,genero,minutos,horas,dia,mes
2050308,23830523,965,2024-11-11 20:48:19,530,031 - PARQUE RIVADAVIA,Av Rivadavia 4950,-58.43235024128227,-34.61651103390999,2024-11-11 21:04:24,199,199 - ESTADOS UNIDOS Y BOEDO,3568 Estados Unidos & Boedo Av.,-58.41601370000001,-34.6222601,1047150.0,FIT,MALE,48,11,20,11
2789430,23830524,451,2024-11-11 20:48:25,545,141 - DEL BARCO CENTENERA,Del Barco Centenera 741,-58.440321152114855,-34.62780084937208,2024-11-11 20:55:56,280,222 - SIMON BOLIVAR,"1701 Fernandez Moreno, Baldomero",-58.44937899999999,-34.633528,205354.0,FIT,MALE,48,11,20,11
2347111,23830525,366,2024-11-11 20:48:28,330,148 -La Paternal,PUNTA  ARENAS  1798,-58.47212710000001,-34.6008306,2024-11-11 20:54:34,368,378 - AGRONOMIA,4351 San Martin,-58.482079,-34.59807,1084689.0,FIT,MALE,48,11,20,11
2754284,23830526,864,2024-11-11 20:48:31,112,112 - 9 de Julio,Bernardo Irigoyen 320,-58.38038400000001,-34.612075,2024-11-11 21:02:55,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,1154629.0,FIT,FEMALE,48,11,20,11
2767391,23830527,910,2024-11-11 20:48:54,194,194 - PERÓN Y ACUÑA DE FIGUEROA,3997 TTE. GENERAL JUAN DOMINGO PERON,-58.42246349999999,-34.6060758,2024-11-11 21:04:04,316,205 - SAN MARTIN,1471 Cucha Cucha,-58.453475,-34.605567,804627.0,ICONIC,MALE,48,11,20,11
2056070,23830528,1791,2024-11-11 20:48:54,336,207 - PLAZA ARENALES,Nueva York 3949,-58.5111458,-34.5997308,2024-11-11 21:18:45,480,353 - PLAZA VÉLEZ SARSFIELD,Chivilcoy 400,-58.48360279999999,-34.6293335,577763.0,FIT,FEMALE,48,11,20,11
2210002,23830529,2007,2024-11-11 20:49:02,358,249 - Vidal,Vidal 2501,-58.46364346441801,-34.56031055981906,2024-11-11 21:22:29,358,249 - Vidal,Vidal 2501,-58.46364346441801,-34.56031055981906,780633.0,FIT,MALE,49,11,20,11
2754056,23830530,1252,2024-11-11 20:49:12,407,330 - Parque Avellaneda,Remedios 3895,-58.478266,-34.6424248,2024-11-11 21:10:04,413,382 - MERCADO DE HACIENDA MATADEROS,Av. Lisandro de la Torre 2319,-58.50133009838903,-34.66181712635796,796192.0,ICONIC,MALE,49,11,20,11
2395935,23830533,843,2024-11-11 20:49:21,68,105 - PARQUE SAAVEDRA,García del Río 3590,-58.480464,-34.552148,2024-11-11 21:03:24,524,338 - AV. CABILDO,Av. Cabildo 2586,-58.4607027,-34.557933,710739.0,ICONIC,FEMALE,49,11,20,11
2789288,23830531,900,2024-11-11 20:49:21,68,105 - PARQUE SAAVEDRA,García del Río 3590,-58.480464,-34.552148,2024-11-11 21:04:21,524,338 - AV. CABILDO,Av. Cabildo 2586,-58.4607027,-34.557933,901434.0,ICONIC,FEMALE,49,11,20,11
2395676,23830532,850,2024-11-11 20:49:22,372,322 - MARTÍ Y DIRECTORIO,"404 Marti, Jose",-58.470136,-34.636406,2024-11-11 21:03:32,265,361 - Plaza Don Segundo Sombra,2347 Santander,-58.4505,-34.64196,549472.0,FIT,MALE,49,11,20,11
2767771,23830534,21,2024-11-11 20:49:26,212,129 - Velasco,J.Ramirez de Velasco 285,-58.434875,-34.600275,2024-11-11 20:49:47,212,129 - Velasco,J.Ramirez de Velasco 285,-58.434875,-34.600275,62512.0,FIT,MALE,49,11,20,11
2213290,23830535,1428,2024-11-11 20:49:37,69,069 - Ecuador,"1226 Ecuador & Mansilla, Lucio Norberto, General",-58.4046092,-34.5961006,2024-11-11 21:13:25,124,124 - UGARTECHE, Juan María Gutiérrez 2069,-58.41262482341766,-34.58111437500588,291760.0,FIT,FEMALE,49,11,20,11
2050453,23830536,684,2024-11-11 20:49:59,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,2024-11-11 21:01:23,204,167 - Hipólito Yrigoyen,"4300 Yrigoyen, Hipolito Av.",-58.42781800000001,-34.614948,30023.0,ICONIC,MALE,49,11,20,11
2050166,23830537,896,2024-11-11 20:50:02,131,131- HOSPITAL DE CLÍNICAS,"Uriburu Jose E., Pres. & Paraguay",-58.39901580000001,-34.5984043,2024-11-11 21:04:58,544,078 - TEATRO COLÓN,Cerrito 698,-58.382361,-34.600598,1228719.0,ICONIC,MALE,50,11,20,11
2789100,23830538,1175,2024-11-11 20:50:03,171,171 - Pasteur,519 Pasteur,-58.3997553,-34.6032813,2024-11-11 21:09:38,124,124 - UGARTECHE, Juan María Gutiérrez 2069,-58.41262482341766,-34.58111437500588,67672.0,FIT,FEMALE,50,11,20,11
2055885,23830539,2473,2024-11-11 20:50:06,151,151 - AIME PAINÉ,Av. de los Italianos 1200,-58.3591384429222,-34.61129829312854,2024-11-11 21:31:19,254,276 - PRIMERA JUNTA,Av. Rivadavia 5408 ,-58.4413509067459,-34.62079441851816,809027.0,FIT,MALE,50,11,20,11
2380334,23830540,1550,2024-11-11 20:50:07,289,255 - BARRANCAS DE BELGRANO,"Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",-58.44831400000001,-34.559801,2024-11-11 21:15:57,373,265 - Plaza Exodo Jujeño,Liverpool 2812,-58.48108314683206,-34.582336918286785,735612.0,FIT,MALE,50,11,20,11
2164479,23830541,809,2024-11-11 20:50:14,472,310 - FREIRE II,Tte. Gral Ramón Freire 1003,-58.45275609999999,-34.5751286,2024-11-11 21:03:43,158,158 - VILLARROEL,1321 Villarroel & Humboldt CABA,-58.4450697,-34.592735,702708.0,FIT,OTHER,50,11,20,11
2788363,23830542,1790,2024-11-11 20:50:16,551,157 - LEGUIZAMON,Martiniano Leguizamón 599,-58.518867,-34.644804,2024-11-11 21:20:06,559,299 - ALVEAR TENIS CLUB,C. José E. Rodo 4190,-58.48239999999999,-34.64142,1238412.0,ICONIC,FEMALE,50,11,20,11
2056552,23830543,895,2024-11-11 20:50:38,529,011 - RIO DE JANEIRO,Río de Janeiro 205,-58.43011879451216,-34.61325931284073,2024-11-11 21:05:33,199,199 - ESTADOS UNIDOS Y BOEDO,3568 Estados Unidos & Boedo Av.,-58.41601370000001,-34.6222601,672274.0,FIT,FEMALE,50,11,20,11
2753818,23830544,879,2024-11-11 20:50:44,131,131- HOSPITAL DE CLÍNICAS,"Uriburu Jose E., Pres. & Paraguay",-58.39901580000001,-34.5984043,2024-11-11 21:05:23,544,078 - TEATRO COLÓN,Cerrito 698,-58.382361,-34.600598,1109632.0,FIT,FEMALE,50,11,20,11
2791319,23830545,404,2024-11-11 20:50:54,2,002 - Retiro I,AV. Dr. José María Ramos Mejía 1300,-58.37470988999999,-34.59242413,2024-11-11 20:57:38,189,189 - POSADAS,1350 Posadas,-58.3852113,-34.5886889,1014993.0,FIT,FEMALE,50,11,20,11
2791618,23830546,624,2024-11-11 20:51:05,163,163 - ONCE II,Bartolome Mitre & Av. Puyrredon,-58.4064308,-34.6095663,2024-11-11 21:01:29,146,146 - Hospital Francés,"3024 Calvo, Carlos",-58.40784190000001,-34.6221118,684649.0,ICONIC,MALE,51,11,20,11
2843946,23830547,288,2024-11-11 20:51:07,245,248 - Husares,Husares 2201,-58.4429397,-34.552594,2024-11-11 20:55:55,259,290 - Club Excursionistas,Migueletes 1782 (y La Pampa),-58.4441762,-34.5591522,701065.0,ICONIC,MALE,51,11,20,11
2049940,23830548,2,2024-11-11 20:51:14,73,073 - Ruy Díaz de Guzmán,Avenida Martin Garcia y Ruy Díaz de Guzmán,-58.3718235,-34.6306814,2024-11-11 20:51:16,196,196 - HOSPITAL ARGERICH,750 Pi y Margall,-58.36602490000001,-34.6277671,1235107.0,FIT,MALE,51,11,20,11
2346506,23830549,117,2024-11-11 20:51:30,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,2024-11-11 20:53:27,517,332 - PACÍFICO II,Av. Int. Bullrich 300,-58.42481399999999,-34.5745008,894210.0,FIT,MALE,51,11,20,11
2789305,23830550,827,2024-11-11 20:51:31,529,011 - RIO DE JANEIRO,Río de Janeiro 205,-58.43011879451216,-34.61325931284073,2024-11-11 21:05:18,199,199 - ESTADOS UNIDOS Y BOEDO,3568 Estados Unidos & Boedo Av.,-58.41601370000001,-34.6222601,655590.0,ICONIC,MALE,51,11,20,11
2767475,23830551,0,2024-11-11 20:51:32,460,133 - BEIRO Y SEGUROLA,Segurola 3194,-58.51193000000001,-34.6075,2024-11-11 20:51:32,460,133 - BEIRO Y SEGUROLA,Segurola 3194,-58.51193000000001,-34.6075,689141.0,FIT,FEMALE,51,11,20,11
2753713,23830552,779,2024-11-11 20:51:35,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,2024-11-11 21:04:34,146,146 - Hospital Francés,"3024 Calvo, Carlos",-58.40784190000001,-34.6221118,1241457.0,FIT,FEMALE,51,11,20,11
2210123,23830553,1972,2024-11-11 20:51:36,132,132 - CORRIENTES,Reconquista & Corrientes Av.,-58.372763,-34.6033685,2024-11-11 21:24:28,65,065 - Julián Álvarez,3822 Guemes,-58.4157873,-34.5873124,1221960.0,ICONIC,FEMALE,51,11,20,11
2788508,23830555,484,2024-11-11 20:51:51,324,280 - JURAMENTO,5209 Juramento,-58.4840556,-34.578933,2024-11-11 20:59:55,488,234 - AVENIDA TRIUNVIRATO,Av. Triunvirato 5752,-58.49521839999999,-34.5657087,1204133.0,FIT,MALE,51,11,20,11
2347545,23830554,1516,2024-11-11 20:51:51,181,181 - BILLINGHURST Y MANSILLA,"1520 Billinghurst & Mansilla, Lucio Norberto, General",-58.412007200000005,-34.5926649,2024-11-11 21:17:07,188,373 - Jorgelina De Simone,Cochabamba 1799,-58.39124999999999,-34.62393,730924.0,ICONIC,MALE,51,11,20,11
2753313,23830556,1320,2024-11-11 20:52:13,184,184 - Pedro Echague,Pedro Echague 1878 & Combate De Los Pozos,-58.3913419,-34.6306129,2024-11-11 21:14:13,144,144 - PUEYRREDÓN,684 Boulogne Sur Mer & Tucuman,-58.4060944,-34.6018744,1245098.0,ICONIC,MALE,52,11,20,11
2346808,23830557,657,2024-11-11 20:52:15,359,250 - Fleni,2292 Montañeses,-58.45047900000001,-34.555602,2024-11-11 21:03:12,278,233 - MONROE,2519 Superi,-58.46981300000001,-34.564122,1120122.0,FIT,MALE,52,11,20,11
2396242,23830558,892,2024-11-11 20:52:17,132,132 - CORRIENTES,Reconquista & Corrientes Av.,-58.372763,-34.6033685,2024-11-11 21:07:09,64,064 - RIOBAMBA,Riobamba 1264 & Juncal,-58.3941087,-34.5936508,773852.0,ICONIC,MALE,52,11,20,11
2766878,23830559,2332,2024-11-11 20:52:20,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,2024-11-11 21:31:12,200,200 - AUSTRIA Y FRENCH,Austria 2075,-58.40426080000001,-34.5882997,579948.0,FIT,MALE,52,11,20,11
2346612,23830560,701,2024-11-11 20:52:25,482,376 - PASEO DE LA COSTANERA,Av. Costanera Rafael Obligado 6200,-58.430024,-34.550468,2024-11-11 21:04:06,482,376 - PASEO DE LA COSTANERA,Av. Costanera Rafael Obligado 6200,-58.430024,-34.550468,1056795.0,ICONIC,MALE,52,11,20,11
2212980,23830561,367,2024-11-11 20:52:28,385,268 - Plaza Aristóbulo Del Valle,Campana & Marcos Sastre  ,-58.49314134520765,-34.606159914753725,2024-11-11 20:58:35,375,301 - Arregui Y Terrada,2793 Arregui,-58.484812116143225,-34.604597356692906,1163004.0,ICONIC,MALE,52,11,20,11
2767002,23830562,256,2024-11-11 20:52:36,22,022 - Arenales,Cerrito & Arenales,-58.3825498,-34.5938629,2024-11-11 20:56:52,544,078 - TEATRO COLÓN,Cerrito 698,-58.382361,-34.600598,906392.0,FIT,MALE,52,11,20,11
2791349,23830563,506,2024-11-11 20:52:39,482,376 - PASEO DE LA COSTANERA,Av. Costanera Rafael Obligado 6200,-58.430024,-34.550468,2024-11-11 21:01:05,482,376 - PASEO DE LA COSTANERA,Av. Costanera Rafael Obligado 6200,-58.430024,-34.550468,818216.0,FIT,FEMALE,52,11,20,11
2754280,23830564,1358,2024-11-11 20:52:56,336,207 - PLAZA ARENALES,Nueva York 3949,-58.5111458,-34.5997308,2024-11-11 21:15:34,336,207 - PLAZA ARENALES,Nueva York 3949,-58.5111458,-34.5997308,990829.0,FIT,FEMALE,52,11,20,11
2050187,23830566,205,2024-11-11 20:53:01,536,019 - PLAZA  SAN MARTIN,Av. Santa Fe 716,-58.37748229999999,-34.5954737,2024-11-11 20:56:26,2,002 - Retiro I,AV. Dr. José María Ramos Mejía 1300,-58.37470988999999,-34.59242413,1179399.0,FIT,MALE,53,11,20,11
2050876,23830567,2364,2024-11-11 20:53:01,68,105 - PARQUE SAAVEDRA,García del Río 3590,-58.480464,-34.552148,2024-11-11 21:32:25,68,105 - PARQUE SAAVEDRA,García del Río 3590,-58.480464,-34.552148,1041602.0,FIT,MALE,53,11,20,11
2213212,23830568,313,2024-11-11 20:53:04,340,359 - PLAZA BALCARCE,Jaramillo 2312,-58.46784399999999,-34.54754,2024-11-11 20:58:17,416,257 - Plaza Francisco Ramirez,"2700 Pedraza, Manuela",-58.469133,-34.553262,816923.0,ICONIC,MALE,53,11,20,11
2395991,23830569,2337,2024-11-11 20:53:09,281,350 - Plaza Irlanda,Av. Gaona 2200,-58.458315,-34.613778,2024-11-11 21:32:06,281,350 - Plaza Irlanda,Av. Gaona 2200,-58.458315,-34.613778,1201732.0,ICONIC,MALE,53,11,20,11
2791576,23830570,2199,2024-11-11 20:53:21,235,281 - Villa Urquiza,Av. Triunvirato 4800,-58.48692409,-34.573734,2024-11-11 21:30:00,161,161 - Humahuaca,3912 Humahuaca,-58.4196761,-34.6020779,897936.0,FIT,MALE,53,11,20,11
2788498,23830571,791,2024-11-11 20:53:21,479,347 - CARABOBO,Pumacahua 9,-58.45530009999998,-34.6262877,2024-11-11 21:06:32,335,206 - Galicia,2502 Galicia,-58.47098,-34.615945,827466.0,FIT,MALE,53,11,20,11
2853343,23830572,1793,2024-11-11 20:53:28,9,009 - Parque Las Heras,"2300 Diaz, Cnel. Av. & French",-58.407741,-34.585443,2024-11-11 21:23:21,89,089 - Cabello,3082 Cabello,-58.4056671,-34.5825475,711502.0,FIT,OTHER,53,11,20,11
2767474,23830573,0,2024-11-11 20:53:30,460,133 - BEIRO Y SEGUROLA,Segurola 3194,-58.51193000000001,-34.6075,2024-11-11 20:53:30,460,133 - BEIRO Y SEGUROLA,Segurola 3194,-58.51193000000001,-34.6075,689141.0,FIT,FEMALE,53,11,20,11
2767321,23830574,703,2024-11-11 20:53:31,169,169 - FACULTAD DE PSICOLOGIA,Av. Hipólito Yrigoyen 3417,-58.41497103862304,-34.613071183327094,2024-11-11 21:05:14,74,074 - INSTITUTO LELOIR,Juana De Ibarbourou & Av Patricias Argentinas,-58.43454,-34.60439,1067409.0,FIT,FEMALE,53,11,20,11
2346625,23830576,985,2024-11-11 20:53:32,471,173 - EL LIBERTADOR,Av. San Martín 6220,-58.5033086,-34.5947293,2024-11-11 21:09:57,382,204 - Biarritz,Biarritz 2403,-58.47725521899702,-34.60543081369964,761759.0,FIT,MALE,53,11,20,11
2767540,23830575,987,2024-11-11 20:53:32,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,2024-11-11 21:09:59,41,041 - PARQUE PATRICIOS II,Av Caseros 3015,-58.40588830000001,-34.6371232,1245451.0,FIT,MALE,53,11,20,11
2210815,23830577,1043,2024-11-11 20:53:39,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,2024-11-11 21:11:02,223,178 - José Marmol,803 José Marmol,-58.424853,-34.6234,2857.0,ICONIC,FEMALE,53,11,20,11
2056344,23830578,2606,2024-11-11 20:53:41,17,017 - Plaza Almagro,"441 Bulnes & Peron, Juan Domingo, Tte. General",-58.4187306,-34.6064101,2024-11-11 21:37:07,54,054 - Acuña de Figueroa,Lavalle 4015,-58.422069400000005,-34.5982097,1017908.0,ICONIC,MALE,53,11,20,11
2843826,23830579,1156,2024-11-11 20:53:44,436,253 - Plaza Colegiales,Tte. Benjamin Matienzo 2886,-58.44348999999999,-34.57653,2024-11-11 21:13:00,158,158 - VILLARROEL,1321 Villarroel & Humboldt CABA,-58.4450697,-34.592735,260004.0,ICONIC,MALE,53,11,20,11
2788914,23830580,672,2024-11-11 20:53:49,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,2024-11-11 21:05:01,107,107 - HOSPITAL GARRAHAN,Brasil 2290,-58.39584399999999,-34.63037718,659422.0,FIT,MALE,53,11,20,11
2843881,23830581,829,2024-11-11 20:53:49,186,186 - MANZANA 66,2875 Moreno,-58.4064415,-34.6136356,2024-11-11 21:07:38,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,472351.0,FIT,MALE,53,11,20,11
2210590,23830582,2097,2024-11-11 20:53:51,231,384 - PLAZA BENITO NAZAR,VALENTIN VIRASORO 1349,-58.445999589,-34.60511787,2024-11-11 21:28:48,231,384 - PLAZA BENITO NAZAR,VALENTIN VIRASORO 1349,-58.445999589,-34.60511787,234271.0,FIT,FEMALE,53,11,20,11
2346923,23830583,394,2024-11-11 20:54:00,517,332 - PACÍFICO II,Av. Int. Bullrich 300,-58.42481399999999,-34.5745008,2024-11-11 21:00:34,364,381 - Matienzo Y Arce,Teniente Benjamín Matienzo 1998,-58.43558,-34.570161,86648.0,FIT,MALE,54,11,20,11
2210540,23830584,608,2024-11-11 20:54:00,482,376 - PASEO DE LA COSTANERA,Av. Costanera Rafael Obligado 6200,-58.430024,-34.550468,2024-11-11 21:04:08,482,376 - PASEO DE LA COSTANERA,Av. Costanera Rafael Obligado 6200,-58.430024,-34.550468,988394.0,FIT,MALE,54,11,20,11
2164316,23830585,631,2024-11-11 20:54:00,202,001 - FACULTAD DE DERECHO,Av. Pres. Figueroa Alcorta 2120,-58.390602,-34.583749,2024-11-11 21:04:31,64,064 - RIOBAMBA,Riobamba 1264 & Juncal,-58.3941087,-34.5936508,1113904.0,ICONIC,MALE,54,11,20,11
2210822,23830586,374,2024-11-11 20:54:17,3,003 - ADUANA,Av. Paseo Colón 380,-58.369129063789,-34.61220714255728,2024-11-11 21:00:31,150,150 - RODRIGO BUENO,Av. España 2200,-58.3554654,-34.6187547,936682.0,FIT,FEMALE,54,11,20,11
2380237,23830587,815,2024-11-11 20:54:23,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,2024-11-11 21:07:58,93,093 - CARLOS CALVO,Sarandi 1010,-58.3944635,-34.620798,1015017.0,ICONIC,MALE,54,11,20,11
2396356,23830588,570,2024-11-11 20:54:31,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,2024-11-11 21:04:01,122,122 - COSTA RICA,COSTA RICA 4060,-58.41981629999999,-34.5915614,870800.0,FIT,MALE,54,11,20,11
2396186,23830589,2505,2024-11-11 20:54:33,156,156 - Plaza Alemania,2939 Cavia,-58.407469600000006,-34.5775895,2024-11-11 21:36:18,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,1249584.0,ICONIC,MALE,54,11,20,11
2056781,23830590,248,2024-11-11 20:54:38,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,2024-11-11 20:58:46,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,1248239.0,FIT,FEMALE,54,11,20,11
2050018,23830591,42,2024-11-11 20:54:45,336,207 - PLAZA ARENALES,Nueva York 3949,-58.5111458,-34.5997308,2024-11-11 20:55:27,336,207 - PLAZA ARENALES,Nueva York 3949,-58.5111458,-34.5997308,1076324.0,FIT,FEMALE,54,11,20,11
2346793,23830592,1608,2024-11-11 20:54:47,403,316 - Buenos Aires,Suarez 3150,-58.39387590287583,-34.6446835804428,2024-11-11 21:21:35,424,387 - Luna,Luna 301,-58.39905000000001,-34.639807,170010.0,FIT,MALE,54,11,20,11
2789485,23830593,191,2024-11-11 20:54:50,156,156 - Plaza Alemania,2939 Cavia,-58.407469600000006,-34.5775895,2024-11-11 20:58:01,156,156 - Plaza Alemania,2939 Cavia,-58.407469600000006,-34.5775895,1249586.0,FIT,MALE,54,11,20,11
2753951,23830594,1605,2024-11-11 20:54:58,181,181 - BILLINGHURST Y MANSILLA,"1520 Billinghurst & Mansilla, Lucio Norberto, General",-58.412007200000005,-34.5926649,2024-11-11 21:21:43,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,813557.0,FIT,MALE,54,11,20,11
2347347,23830595,815,2024-11-11 20:55:05,3,003 - ADUANA,Av. Paseo Colón 380,-58.369129063789,-34.61220714255728,2024-11-11 21:08:40,433,273 - Plazoleta Colombia,1619 Brandsen,-58.373726000000005,-34.637697,738371.0,FIT,MALE,55,11,20,11
2346324,23830596,1701,2024-11-11 20:55:11,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 21:23:32,144,144 - PUEYRREDÓN,684 Boulogne Sur Mer & Tucuman,-58.4060944,-34.6018744,1223921.0,FIT,MALE,55,11,20,11
2055853,23830597,905,2024-11-11 20:55:12,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,2024-11-11 21:10:17,414,385 - Franklin,Franklin 1100,-58.45004339999999,-34.6112804,612812.0,FIT,MALE,55,11,20,11
2754149,23830598,2640,2024-11-11 20:55:17,516,368 - PLAZA DE LA SHOÁ,Av. Del Libertador 3899,-58.423346900000006,-34.5709984,2024-11-11 21:39:17,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,25344.0,FIT,,55,11,20,11
2791315,23830599,288,2024-11-11 20:55:23,54,054 - Acuña de Figueroa,Lavalle 4015,-58.422069400000005,-34.5982097,2024-11-11 21:00:11,329,100 - Plaza Gurruchaga,Gurruchaga 1084,-58.43506630059434,-34.59310953590707,539891.0,ICONIC,FEMALE,55,11,20,11
2843984,23830600,1620,2024-11-11 20:55:24,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,2024-11-11 21:22:24,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,1224839.0,FIT,FEMALE,55,11,20,11
2843920,23830601,664,2024-11-11 20:55:25,545,141 - DEL BARCO CENTENERA,Del Barco Centenera 741,-58.440321152114855,-34.62780084937208,2024-11-11 21:06:29,223,178 - José Marmol,803 José Marmol,-58.424853,-34.6234,1045426.0,FIT,MALE,55,11,20,11
2753376,23830602,345,2024-11-11 20:55:26,489,288 - SECRETARÍA DE DEPORTES,AV LIBERTADOR 7100,-58.4565662,-34.5476039,2024-11-11 21:01:11,359,250 - Fleni,2292 Montañeses,-58.45047900000001,-34.555602,97649.0,FIT,MALE,55,11,20,11
2380199,23830603,522,2024-11-11 20:55:27,329,100 - Plaza Gurruchaga,Gurruchaga 1084,-58.43506630059434,-34.59310953590707,2024-11-11 21:04:09,215,113 - Guatemala,Guatemala 4773,-58.42499599999999,-34.585878,573006.0,ICONIC,OTHER,55,11,20,11
2211237,23830604,27,2024-11-11 20:55:30,91,091 - Pasco,708 Pasco & Chile,-58.397602,-34.6174482,2024-11-11 20:55:57,91,091 - Pasco,708 Pasco & Chile,-58.397602,-34.6174482,747288.0,FIT,MALE,55,11,20,11
2056777,23830606,192,2024-11-11 20:55:39,486,220 - PLAZA FELIX LIMA,RAMALLO 2200,-58.47056989999999,-34.5420905,2024-11-11 20:58:51,486,220 - PLAZA FELIX LIMA,RAMALLO 2200,-58.47056989999999,-34.5420905,498657.0,FIT,FEMALE,55,11,20,11
2379945,23830605,2,2024-11-11 20:55:39,91,091 - Pasco,708 Pasco & Chile,-58.397602,-34.6174482,2024-11-11 20:55:41,253,383 - BOEDO Y VENEZUELA,BOEDO 339,-58.4170737,-34.6163544,1164436.0,ICONIC,MALE,55,11,20,11
2380057,23830607,2,2024-11-11 20:55:40,166,166 - Cementerio de Recoleta,Vicente López 2100,-58.39414794286564,-34.588346663239754,2024-11-11 20:55:42,25,025 - Plaza Guemes,"Salguero, Jeronimo & Mansilla, Lucio Norberto, General",-58.4161178,-34.5894269,1148213.0,ICONIC,FEMALE,55,11,20,11
2380390,23830608,653,2024-11-11 20:55:42,557,241 - BIBLIOTECA NACIONAL,Austria 2690,-58.397735,-34.583409,2024-11-11 21:06:35,85,085 - AGUERO,"Aguero & Mansilla, Lucio Norberto, General",-58.4091784,-34.5948057,13950.0,FIT,MALE,55,11,20,11
2346967,23830609,2615,2024-11-11 20:55:55,516,368 - PLAZA DE LA SHOÁ,Av. Del Libertador 3899,-58.423346900000006,-34.5709984,2024-11-11 21:39:30,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,1249633.0,ICONIC,FEMALE,55,11,20,11
2754084,23830610,373,2024-11-11 20:56:06,425,394 - Av. La Plata,Av. La Plata 2400,-58.42284285277861,-34.643012510740405,2024-11-11 21:02:19,41,041 - PARQUE PATRICIOS II,Av Caseros 3015,-58.40588830000001,-34.6371232,796004.0,FIT,MALE,56,11,20,11
2789289,23830612,516,2024-11-11 20:56:13,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,2024-11-11 21:04:49,188,373 - Jorgelina De Simone,Cochabamba 1799,-58.39124999999999,-34.62393,1065228.0,FIT,MALE,56,11,20,11
2347645,23830611,21,2024-11-11 20:56:14,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,2024-11-11 20:56:35,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,1152387.0,FIT,FEMALE,56,11,20,11
2844297,23830613,1515,2024-11-11 20:56:14,379,390 - De Los Ombues,Av. de los Ombúes 300,-58.4281,-34.5602,2024-11-11 21:21:29,323,240 - ECHEVERRIA,1981 Vidal,-58.459298,-34.565409,910556.0,FIT,FEMALE,56,11,20,11
2395434,23830614,1599,2024-11-11 20:56:17,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,2024-11-11 21:22:56,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,1239884.0,ICONIC,FEMALE,56,11,20,11
2212742,23830616,2,2024-11-11 20:56:20,91,091 - Pasco,708 Pasco & Chile,-58.397602,-34.6174482,2024-11-11 20:56:22,253,383 - BOEDO Y VENEZUELA,BOEDO 339,-58.4170737,-34.6163544,747288.0,FIT,MALE,56,11,20,11
2346973,23830615,913,2024-11-11 20:56:20,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,2024-11-11 21:11:33,41,041 - PARQUE PATRICIOS II,Av Caseros 3015,-58.40588830000001,-34.6371232,1249653.0,FIT,MALE,56,11,20,11
2843726,23830617,1431,2024-11-11 20:56:24,146,146 - Hospital Francés,"3024 Calvo, Carlos",-58.40784190000001,-34.6221118,2024-11-11 21:20:15,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,129707.0,FIT,MALE,56,11,20,11
